#The Energy Information Administration (EIA),,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia923/archive/xls/f923_2015.zip,,,,,,,,,,,,,,,,,,,,,,,,,,
# Page 4 Generator Data from file EIA923_Schedules_2_3_4_5_M_12_2015_Final_Revision.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,
# ,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Id,"Combined Heat And
 Power Plant",Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,"Reported
Prime Mover","Net Generation
January","Net Generation
February","Net Generation
March","Net Generation
April","Net Generation
May","Net Generation
June","Net Generation
July","Net Generation
August","Net Generation
September","Net Generation
October","Net Generation
November","Net Generation
December","Net Generation
Year To Date",YEAR
377,N,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,3,ST,77,55,1650,5916,2562,0,0,0,0,136,272,0,10668,2015
377,N,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,4,ST,6027,10141,8715,2504,0,0,0,0,0,0,0,0,27387,2015
377,N,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,5,ST,5923,116,0,0,800,11454,11685,11727,10708,11816,7685,11806,83720,2015
377,N,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,8A,CT,215,0,76,329,7867,393,779,416,1311,674,3021,945,16026,2015
377,N,Grayson,City of Glendale - (CA),7294,CA,PACC,WECC,22,1,Electric Utility,8BC,CT,0,0,0,0,115,499,0,1229,2095,2157,0,17,6112,2015
384,N,Joliet 29,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,7,ST,149744,258420,268633,20873,293764,236533,254199,307036,300723,302973,243467,98396,2734761,2015
384,N,Joliet 29,Midwest Generations EME LLC,12384,IL,ENC,RFC,22,2,NAICS-22 Non-Cogen,8,ST,295473,258791,189533,120267,252263,206613,306903,283221,305878,287936,225114,0,2731992,2015
389,N,El Centro,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,2,CA,-129,-134,-172,-185,2188,18761,15150,18690,18526,8626,-131,-112,81078,2015
389,N,El Centro,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,2A,CT,-55,-14,-30,-19,6444,42516,36189,42787,41961,19725,-77,-79,189348,2015
389,N,El Centro,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,30,CA,11629,9735,18389,2450,14191,18344,25192,24742,22766,19333,12219,12315,191305,2015
389,N,El Centro,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,31,CT,25481,18970,24855,2640,10559,13233,26034,25271,22766,23903,17495,21359,232566,2015
389,N,El Centro,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,32,CT,-102,-88,13117,2552,20287,25844,26031,25731,24117,17481,10133,2040,167143,2015
389,N,El Centro,Imperial Irrigation District,9216,CA,PACC,WECC,22,1,Electric Utility,4,ST,13765,2617,6852,15110,15412,16465,15610,15724,15476,15374,4265,887,137557,2015
399,N,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,10A,CT,3652,74,536,580,-182,-216,414,3652,5452,9838,-840,-1120,21840,2015
399,N,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,10B,CT,100,1020,-846,-116,-1064,1320,1082,3148,5472,10598,-28,0,20686,2015
399,N,Harbor,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,5,CA,1380,479,-86,316,-271,481,569,2594,4524,7755,-260,-273,17208,2015
400,N,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,1,ST,0,0,10492,3904,0,0,8317,18716,44403,53562,0,0,139394,2015
400,N,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,10,CT,67676,76748,92451,88334,5539,33620,77586,87427,69829,24244,0,74343,697797,2015
400,N,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,2,ST,37762,1959,0,0,0,5301,37522,47273,30674,10002,0,0,170493,2015
400,N,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,8,CA,66947,60158,84097,107559,47574,62692,113881,112956,102436,41174,0,79694,879168,2015
400,N,Haynes,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,9,CT,43270,26731,57146,94608,79859,71711,110655,90277,95819,44035,-10,67614,781715,2015
404,N,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,1,ST,0,0,0,0,0,12194,32890,24019,0,25424,0,27450,121977,2015
404,N,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,2,ST,35962,32251,34713,33522,31637,32306,964,19361,35433,10950,31480,10439,309018,2015
404,N,Scattergood,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,3,ST,64986,66360,71865,47290,34867,74817,96216,107921,105388,96368,55249,25798,847125,2015
408,N,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,6,CT,-100,.,2976,21037,4763,19758,27043,44713,36330,83765,63092,11402,314779,2015
408,N,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,7,CT,-431,.,4879,20084,6090,21165,14246,39226,55803,83077,63717,10661,318517,2015
408,N,Valley (CA),Los Angeles Department of Water & Power,11208,CA,PACC,WECC,22,1,Electric Utility,8,CA,0,.,5348,24444,6812,25024,25281,52281,55140,98316,72339,12562,377547,2015
420,N,Broadway (CA),City of Pasadena - (CA),14534,CA,PACC,WECC,22,1,Electric Utility,B3,ST,3368,0,0,261,4446,0,0,0,4617,5423,0,3182,21297,2015
469,N,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,3,ST,55967,69611,89738,80301,39479,35807,67254,5974,0,0,0,0,444131,2015
469,N,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,4,ST,208079,169933,54901,156524,174021,194404,171350,165285,195040,178460,53083,179957,1901037,2015
469,N,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,5,CT,.,.,.,.,.,.,.,30263,77380,82952,4317,0,194912,2015
469,N,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,6,CT,.,.,.,.,.,.,.,29979,89417,99827,109906,0,329129,2015
469,N,Cherokee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,7,CA,.,.,.,.,.,.,.,43838,100499,109325,69609,0,323271,2015
470,N,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,1,ST,88899,113072,116838,135129,133710,203539,212465,205322,157245,212417,216622,216656,2011914,2015
470,N,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,2,ST,210438,186451,85670,201868,209601,184167,218223,209599,213823,196477,209170,161416,2286903,2015
470,N,Comanche (CO),Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,3,ST,406063,437822,490192,481635,484815,481154,504277,450327,202074,-3813,-3922,406575,4337199,2015
477,N,Valmont,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,5,ST,98170,60358,101885,8871,98162,100737,78728,102286,106091,98656,100311,102892,1057147,2015
478,N,Zuni,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,2,ST,-92,-157,-228,-72,-95,-77,0,0,-78,-94,-98,-100,-1091,2015
492,N,Martin Drake,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,5,ST,0,0,14089,30290,26420,27948,29756,29822,26032,19154,3691,0,207202,2015
492,N,Martin Drake,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,6,ST,48482,44119,51001,17935,47462,39455,47880,46762,33550,38049,31775,33432,479902,2015
492,N,Martin Drake,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,7,ST,88466,79882,31107,847,80286,84474,69189,63007,49997,62785,48414,41760,700214,2015
493,N,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,1,ST,0,0,0,0,215,0,0,106,0,0,0,365,686,2015
493,N,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,2,ST,0,173,0,0,223,0,0,126,0,0,0,0,522,2015
493,N,George Birdsall,City of Colorado Springs - (CO),3989,CO,MTN,WECC,22,1,Electric Utility,3,ST,248,432,0,0,0,0,0,175,0,0,0,486,1341,2015
525,N,Hayden,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,1,ST,116061,100993,72054,0,61974,85049,62433,108610,112835,113770,114061,73587,1021427,2015
525,N,Hayden,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,2,ST,178381,147411,163481,161941,143603,139765,153323,165146,127475,164994,158551,151786,1855857,2015
527,N,Nucla,"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,1,ST,5047,1294,5836,5980,2086,3975,6421,6036,3151,0,0,5608,45434,2015
527,N,Nucla,"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,2,ST,4734,1219,5810,5813,2038,3811,6163,5815,3047,0,0,5337,43787,2015
527,N,Nucla,"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,3,ST,4796,1215,5771,5769,2034,3763,5948,5758,3022,0,0,5249,43325,2015
527,N,Nucla,"Tri-State G & T Assn, Inc",30151,CO,MTN,WECC,22,1,Electric Utility,ST4,ST,30913,8150,37463,37566,13319,24779,39286,37393,19618,0,0,35117,283604,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,1,CA,2204,1438,2095,1027,1658,901,2572,1772,1358,851,1537,2436,19849,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,2,CA,2197,1412,2081,1010,1761,1568,2618,1273,1350,849,1541,2463,20123,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,3,CA,3866,2847,3863,1852,3208,3668,4653,3301,2394,1514,2695,4397,38258,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,4,CT,27896,19701,25645,13768,22608,20814,32128,22275,17486,11686,19576,31827,265410,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,VAN1,CT,100235,110529,69812,102348,112241,104696,110130,108051,108059,114860,101725,48799,1191485,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,VAN2,CT,119784,110462,66581,107636,111858,107781,105434,104941,107884,114231,94875,46252,1197719,2015
533,N,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC,SERC,22,1,Electric Utility,VAN3,CA,110753,111111,71875,111492,119772,114328,115949,115981,117147,122092,105476,52401,1268377,2015
546,N,Montville Station,NRG Montville Operations Inc,22380,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,5,ST,0,.,0,0,0,149,397,0,132,0,0,0,678,2015
546,N,Montville Station,NRG Montville Operations Inc,22380,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,6,ST,0,.,0,5527,0,0,4649,2387,0,0,0,0,12563,2015
550,N,Kettle Falls Generating Station,Avista Corp,20169,WA,PACC,WECC,22,1,Electric Utility,1,ST,33258,22245,28884,29686,22395,2107,27564,32729,25899,32275,30097,33378,320517,2015
562,N,Middletown,Middletown Power LLC,12490,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,2,ST,401,23958,19,2398,19782,26213,35859,24204,13028,7539,0,0,153401,2015
562,N,Middletown,Middletown Power LLC,12490,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,3,ST,0,48551,231,1252,31971,18548,67641,65735,28317,0,0,0,262246,2015
562,N,Middletown,Middletown Power LLC,12490,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,4,ST,0,3132,0,0,26,.,3969,0,0,0,0,0,7127,2015
564,N,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,FRCC,22,1,Electric Utility,1,ST,-5484,.,224258,207820,-6057,178259,175580,198784,206102,248517,189540,62428,1679747,2015
564,N,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,FRCC,22,1,Electric Utility,2,ST,263774,.,268986,199687,214752,205094,218878,222925,221404,13492,193650,198490,2221132,2015
564,N,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,FRCC,22,1,Electric Utility,B,CA,49200,.,26030,60875,68436,62758,60092,64080,56224,0,0,53915,501610,2015
564,N,Stanton Energy Center,Orlando Utilities Comm,14610,FL,SAT,FRCC,22,1,Electric Utility,B1,CT,85788,.,45459,98688,107040,95914,93629,99580,86175,0,0,84651,796924,2015
568,N,Bridgeport Station,PSEG Power Connecticut LLC,15452,CT,NEW,NPCC,22,2,NAICS-22 Non-Cogen,3,ST,206999,225457,157799,1537,-1544,-2202,14554,-2966,166,7332,-2058,-3221,601853,2015
589,N,J C McNeil,City of Burlington Electric - (VT),2548,VT,NEW,NPCC,22,1,Electric Utility,1,ST,25327,33334,35136,9321,16129,17708,25376,30204,13906,30372,24549,29008,290370,2015
593,N,Edge Moor,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,3,ST,-275,-266,-218,8256,12362,9468,19088,4997,14003,719,2535,-289,70380,2015
593,N,Edge Moor,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,4,ST,-753,-637,-771,23698,28460,13944,37904,36435,18090,-524,2793,-554,158085,2015
593,N,Edge Moor,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,5,ST,6356,64679,-1167,61727,63369,19194,61294,48520,36136,-623,-1459,-845,357181,2015
594,N,Indian River Generating Station,Indian River Operations Inc,9332,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,4,ST,119591,192901,47996,-2854,37841,36180,49618,68459,31346,-1668,21732,1195,602337,2015
599,N,McKee Run,NAES Corporation - (DE),54899,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,1,ST,0,0,0,0,0,0,80,0,0,0,0,0,80,2015
599,N,McKee Run,NAES Corporation - (DE),54899,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,2,ST,0,0,0,0,0,0,66,0,0,0,0,0,66,2015
599,N,McKee Run,NAES Corporation - (DE),54899,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,3,ST,0,1574,468,0,403,982,3650,2876,1458,0,0,0,11411,2015
602,N,Brandon Shores,Raven Power Holdings LLC,58177,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,1,ST,227871,297794,228359,121075,222739,217214,322539,260780,113549,0,0,965,2012885,2015
602,N,Brandon Shores,Raven Power Holdings LLC,58177,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,2,ST,260786,313307,189887,190597,228083,326046,344118,177930,291186,211469,153405,262980,2949794,2015
609,N,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3A,CT,157027,138179,77845,155895,162356,163621,141963,135164,146708,172495,164931,98341,1714525,2015
609,N,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3B,CT,139721,147984,103050,104334,114986,132556,124370,156451,112722,0,61962,152413,1350549,2015
609,N,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3C,CT,132912,114515,56668,140956,136950,123114,123579,118189,121699,132315,98577,135030,1434504,2015
609,N,Cape Canaveral,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,3ST,CA,233582,221285,132760,234016,236796,240514,220918,234484,217804,171745,186132,216465,2546501,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2A,CT,64226,67104,89607,75152,89835,84903,87858,94214,97813,105295,43291,4586,903884,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2B,CT,45578,65694,81461,69809,71133,0,683,79182,98049,109278,46590,99847,767304,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2C,CT,79790,72316,78829,74167,80753,86112,87267,98402,89709,43790,0,60088,851223,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2D,CT,63204,63562,85200,75827,73578,88332,81783,43690,0,70096,46739,106129,798140,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2E,CT,75631,67264,79411,77475,95366,92480,88746,5474,360,48331,45845,97570,773953,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,2F,CT,86867,74263,75865,74730,84349,88479,96742,97050,88877,12586,0,89560,869368,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,ST1,CA,28028,28178,33272,31512,34497,30795,30900,28803,25646,23644,12020,28003,335298,2015
612,N,Fort Myers,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,ST2,CA,210903,209117,245817,228860,249677,224248,224352,209006,186643,180617,89733,219170,2478143,2015
613,N,Lauderdale,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4GT1,CT,53705,20385,0,66496,72591,72559,66072,76274,71593,86069,79050,59750,724544,2015
613,N,Lauderdale,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4GT2,CT,40171,60792,55862,80555,72416,72683,72573,73258,71251,79503,77718,44786,801568,2015
613,N,Lauderdale,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5GT1,CT,21446,40705,73144,73899,0,65271,72444,75129,72923,90628,84832,76920,747341,2015
613,N,Lauderdale,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5GT2,CT,24905,40493,73366,74709,21742,84045,66281,75982,68016,69169,84351,75838,758897,2015
613,N,Lauderdale,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,ST4,CA,42632,35084,21406,65140,64161,63178,60486,65813,63024,72455,69281,44789,667449,2015
613,N,Lauderdale,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,ST5,CA,21595,37480,67060,66095,8595,67475,63753,68698,64130,71938,77303,68963,683085,2015
619,N,Riviera,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5A,CT,102817,151017,124238,144636,113672,91467,101348,123771,113999,160046,276125,80614,1583750,2015
619,N,Riviera,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5B,CT,99913,84836,83009,133536,142167,136957,136506,135482,163739,120914,157758,172406,1567223,2015
619,N,Riviera,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5C,CT,168090,90082,75408,125505,114444,108709,144431,98909,121831,146039,156327,172220,1521995,2015
619,N,Riviera,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5ST,CA,196320,170937,150874,208836,186919,171265,196281,189745,211756,230815,156209,236946,2306903,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4,CA,21272,25260,55657,47877,75355,62189,68224,72183,68954,82121,72726,58724,710542,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4A,CT,43894,37763,78296,38012,72114,84562,72195,66879,65787,69656,51436,49352,729946,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4B,CT,30285,33517,73368,39758,69975,66639,85533,92367,88087,80726,75675,36612,772542,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4C,CT,30562,35789,66198,49712,89034,84793,84457,64364,74652,78315,60979,49905,768760,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,4D,CT,69773,75022,145921,97558,167866,165369,170031,157195,161070,164893,141299,102594,1618591,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5,CA,11295,58270,82061,67709,0,57694,77991,90089,73329,91253,71077,63986,744754,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5A,CT,29140,45157,60636,68795,0,54570,79894,81669,72896,84414,80818,46378,704367,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5B,CT,30605,44893,65057,78012,0,56003,81354,82658,64334,68721,61612,64178,697427,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5C,CT,20738,47305,68499,68661,0,54057,88448,83310,79102,67274,60317,66303,704014,2015
620,N,Sanford,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5D,CT,48502,109711,148825,152728,0,125637,187280,191532,155858,169450,151643,129110,1570276,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5CA,CA,196501,177396,204416,221621,257182,258720,249154,255640,251118,252362,251604,182879,2758593,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5CTA,CT,82452,67623,61446,92121,97367,98900,97195,92442,98450,104151,103488,77189,1072824,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5CTB,CT,93601,73382,79368,94872,99198,99690,95742,100930,92139,100997,97407,66770,1094096,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5CTC,CT,70191,72945,88767,78658,99616,98350,95276,96693,95109,107404,103327,75877,1082213,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,5CTD,CT,83061,77175,100959,72544,103583,100022,98465,101207,99154,101124,97906,76916,1112116,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,ST1,ST,-854,586,2291,16298,30374,9930,14475,13890,6333,15158,41558,21323,171362,2015
621,N,Turkey Point,Florida Power & Light Co,6452,FL,SAT,FRCC,22,1,Electric Utility,ST2,ST,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
628,N,Crystal River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,1,ST,233,47,0,0,63616,154062,131762,79934,77520,64252,86164,46119,703709,2015
628,N,Crystal River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,2,ST,126618,138680,163132,157664,216912,203687,170810,155737,150650,84602,121043,35765,1725300,2015
628,N,Crystal River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,5,ST,43107,198635,422693,381022,406415,367972,364092,354509,336467,319515,0,32371,3226798,2015
628,N,Crystal River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,ST4,ST,332848,319716,412868,398291,351041,349885,380025,359740,354695,332386,244510,253060,4089065,2015
634,N,P L Bartow,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,4AGT,CT,130163,65814,130845,99343,113454,112541,50637,102479,70368,0,71053,123077,1069774,2015
634,N,P L Bartow,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,4BGT,CT,62284,111927,97966,132563,102060,107329,110351,104212,104319,118062,112724,96636,1260433,2015
634,N,P L Bartow,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,4CGT,CT,129385,87451,8083,107434,108776,109423,110378,101731,113077,7116,32317,116362,1031533,2015
634,N,P L Bartow,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,4DGT,CT,130008,112704,91601,100043,118198,115443,107301,114577,114078,121296,111112,121307,1357668,2015
634,N,P L Bartow,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,4ST,CA,218928,178918,40295,227341,236565,246645,171916,217067,195695,143275,236358,256106,2369109,2015
638,N,Suwannee River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,1,ST,12840,9455,0,2054,0,5174,9006,12410,6131,7020,7446,0,71536,2015
638,N,Suwannee River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,2,ST,13951,9911,7410,11002,12525,12326,12068,12816,11881,3159,12771,9188,129008,2015
638,N,Suwannee River,"Duke Energy Florida, Inc",6455,FL,SAT,FRCC,22,1,Electric Utility,3,ST,0,8987,28963,28918,27894,29098,29888,30855,27545,30471,12901,28976,284496,2015
641,N,Crist,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,4,ST,18774,35987,36301,22803,36186,29340,-1446,-1431,-799,-409,-1013,-980,173313,2015
641,N,Crist,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,5,ST,19000,-911,-1040,-1116,-1050,-1188,22447,11415,-780,-651,-1011,-980,44135,2015
641,N,Crist,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,6,ST,26429,70210,28795,-1112,16156,86107,95732,27446,81718,26213,-1527,-1359,454808,2015
641,N,Crist,Gulf Power Co,7801,FL,SAT,SERC,22,1,Electric Utility,7,ST,178627,153472,187050,78118,217393,218091,245198,201389,193205,95044,38527,-1941,1804173,2015
